,/lpc/nct6797d/control/0,/lpc/nct6797d/control/1,/lpc/nct6797d/control/2,/lpc/nct6797d/control/3,/lpc/nct6797d/control/4,/lpc/nct6797d/control/5,/lpc/nct6797d/control/6,/lpc/nct6797d/voltage/0,/lpc/nct6797d/voltage/1,/lpc/nct6797d/voltage/2,/lpc/nct6797d/voltage/3,/lpc/nct6797d/voltage/4,/lpc/nct6797d/voltage/5,/lpc/nct6797d/voltage/6,/lpc/nct6797d/voltage/7,/lpc/nct6797d/voltage/9,/lpc/nct6797d/voltage/11,/lpc/nct6797d/voltage/12,/lpc/nct6797d/voltage/13,/lpc/nct6797d/voltage/14,/lpc/nct6797d/temperature/1,/lpc/nct6797d/temperature/2,/lpc/nct6797d/temperature/3,/lpc/nct6797d/temperature/5,/lpc/nct6797d/temperature/6,/lpc/nct6797d/fan/0,/lpc/nct6797d/fan/1,/lpc/nct6797d/fan/2,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/power/8,/amdcpu/0/power/9,/amdcpu/0/temperature/0,/amdcpu/0/temperature/4,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Temperature","Used Space","Used Space"
03/23/2023 19:44:40,100,67.45098,71.76471,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2335.64014,1240.80884,1498.33521,3.125,0.793647766,0,0.78125,0.78125,0,5.420673,5.49355125,2.04942226,36.46529,100.0008,2.27114081,1.21524942,0.24297595,0.286492139,0.1419293,0.8584752,2.551563,2.97669625,57,41.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,10.5445213,25.9511032,8.285496,23.6418419,49,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1617.23047,8622.77,15.7932663,105.888008,19.53125,0.9765625,23,32.049263,37,96.7100449,86.71265
03/23/2023 19:44:42,100,67.45098,71.76471,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,41,34,40.5,38,-1,2335.64014,1240.80884,1498.33521,3.82283926,0.757575035,1.5625,0.78125,0.78125,0.78125,5.384612,6.142187,2.50169039,33.88302,100.0008,1.86816931,0.7009816,0.192665666,0.277877,0.186635926,0.4492728,2.17557073,2.69048786,55.75,44.25,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,8.541661,25.951889,8.285748,23.64159,49,1800.00012,9501.996,0,4,1,0,0,57,1110,10240,1612.48047,8627.52,15.74688,105.586006,0,24.4140625,23,32.049263,37,96.7100449,86.71265
03/23/2023 19:44:42,100,64.31373,67.84314,57.64706,57.64706,57.64706,49.80392,1.192,1,3.328,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40.5,38,-1,2343.75,1232.87671,1461.039,3.174603,0.806450844,0,0,0,0,3.20020914,3.96825075,1.39368773,37.4800453,100.0008,2.42063975,1.52862954,0.301726878,0.213351384,0.288903475,1.11189437,2.78675628,3.1436348,54.75,41,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,11.795537,25.91999,8.275562,23.6517754,49,1800.00012,9501.996,0,4,1,0,0,57,1108,10240,1623.10547,8616.895,15.8506393,105.551,19.53125,0.9765625,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:43,100,62.7451,67.05882,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.328,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1214.02881,1443.85022,0.78125,0.78125,0.78125,0,0,0,3.125,3.13739777,1.07576847,34.4989662,100.0008,1.942991,1.01576829,0.273359954,0.299833149,0.275192618,0.4444776,2.3227303,2.71354365,53.875,40,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3020.02417,9.287897,25.9074783,8.271568,23.65577,49,1800.00012,9501.996,0,4,1,0,0,57,1110,10240,1623.10547,8616.895,15.8506393,105.606,19.53125,0.9765625,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:45,100,62.7451,67.05882,57.64706,57.64706,57.64706,49.80392,1.1680001,1,3.328,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1214.02881,1443.85022,2.30768919,1.51515007,0,0,0,0,3.81119251,4.58042049,1.5268147,33.7051735,100.0008,1.83750141,0.6890129,0.201375857,0.225280508,0.1125557,0.336418927,2.05897427,2.62798166,52.875,42.75,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,8.089102,25.9347763,8.280285,23.6470528,49,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1622.418,8617.582,15.8439255,105.402008,6.8359375,3.90625,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:45,100,61.17647,65.09804,57.64706,57.64706,57.64706,49.80392,1.2,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1137.32092,1390.31921,2.39375234,0.806450844,0,0,0,0,2.38095522,7.181263,1.59530044,34.6558,100.0008,1.92059481,0.7859095,0.153841347,0.253684968,0.113846354,0.406817347,2.32177973,2.78844166,52.125,40,3775.03027,3775.03027,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,8.744916,25.9304657,8.278908,23.64843,49,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1621.418,8618.582,15.83416,104.745,19.53125,0,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:46,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.136,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1133.50122,1366.39673,0,0.7692337,0,0,0,0.7692337,3.08893919,4.66346169,1.16136074,33.4276,100.0008,1.864252,0.6005324,0.225345448,0.226615325,0.13585645,0.256775379,2.188572,2.70120621,51.375,50.5,4825.03857,4825.03857,4825.03857,3860.031,3860.031,4825.03857,4825.03857,4825.03857,8.199155,25.9309464,8.27906,23.6482773,49,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1621.418,8618.582,15.83416,104.998009,6.8359375,3.90625,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:48,100,60,63.92157,57.64706,57.64706,57.64706,49.80392,1.136,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1133.50122,1366.39673,3.8461566,0,0,0.78125,0,0,3.8461566,7.69230747,2.02073455,35.094696,100.0008,2.01670218,0.876808941,0.320234567,0.375911355,0.3016161,0.5469452,2.37911487,2.84267139,50.875,42,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,9.660005,25.9214554,8.27603149,23.6513062,48,1800.00012,9501.996,0,4,1,0,0,57,1108,10240,1621.418,8618.582,15.83416,104.87,0,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:49,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.184,1.008,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1100.24451,1345.96216,5.56835556,0.806450844,0.793647766,0,0,0.793647766,3.96825075,8.755761,2.5857687,34.5526733,100.0008,2.015526,0.7432402,0.236805335,0.34976536,0.222000122,0.421167731,2.35957313,2.91164517,50.625,41.5,3775.03027,3775.03027,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,9.259723,25.8956146,8.26778,23.6595573,48,1800.00012,9501.996,0,4,1,0,0,57,1108,10240,1621.418,8618.582,15.83416,105.018005,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:50,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.15200007,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1132.55029,1330.04932,2.34375,0.78125,0,0.78125,0,0,4.737103,3.87018919,1.56419277,33.6820526,100.0008,1.88635647,0.7802618,0.2382867,0.233239114,0.1695592,0.340589374,2.24354339,2.76269746,50.25,41,4850.039,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,8.654533,25.8284912,8.246349,23.6809883,48,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1621.418,8618.582,15.83416,104.792007,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:51,100,58.8235321,62.7451,57.64706,57.64706,57.64706,49.80392,1.15200007,1,3.344,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1132.55029,1330.04932,2.30768919,0.757575035,0,0.7692337,0,0,3.81119251,6.153846,1.7249465,37.0079269,100.0008,2.41584182,1.43716681,0.3254027,0.203902945,0.133995816,1.16127217,2.68332219,3.12024,49.875,40.5,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,11.4811449,25.8180771,8.243023,23.6843147,48,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1622.293,8617.707,15.8427048,104.892006,0,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:52,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.176,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1151.87708,1306.87317,1.58730149,0.806450844,0,0.793647766,0,0,7.21966028,6.349206,2.094525,34.9949074,100.0008,2.05622029,0.97829634,0.23524791,0.201022252,0.164453134,0.425113529,2.453567,2.93113542,49.5,42.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,9.445056,25.8290634,8.246532,23.6808052,48,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1622.293,8617.707,15.8427048,104.618004,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:53,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.24,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2339.688,1124.06323,1291.86609,0.78125,1.57489777,0.78125,1.5625,1.5625,0.78125,4.6875,6.25,2.24764347,37.034523,100.0008,2.22066522,1.21741879,0.557118,0.3946291,0.384282827,0.7292934,2.65905547,3.154239,49.875,41.75,3775.03027,3775.03027,3775.03027,3775.03027,3020.02417,3880.031,4850.039,3880.031,11.3167009,25.44114,8.122681,23.804657,48,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1618.293,8621.707,15.8036423,104.673004,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:54,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.24,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2339.688,1124.06323,1291.86609,3.076923,3.82283926,1.53846145,2.30768919,0.757575035,0.7692337,6.84149265,5.384612,3.06236148,37.59207,100.0008,2.28406882,1.21598041,0.7320758,0.5427036,0.4822921,0.805492461,2.65021062,3.14180279,50.125,43,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,11.8546267,25.4041367,8.110867,23.8164711,48,1800.00012,9501.996,0,4,1,0,0,57,1109,10240,1614.043,8625.957,15.7621384,104.417007,0,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:54,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.184,1.008,3.328,3.31200027,1.008,0.144000009,0.744,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1126.87817,1304.34778,5.58115864,0.806450844,0,0,0,0,4.032254,5.56835556,1.99853182,38.4495125,100.0008,2.503322,1.53744006,0.351867,0.201296881,0.27249667,1.02320242,2.76033688,3.39542532,50.25,42.5,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,12.0453873,25.4028549,8.110455,23.8168831,48,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1614.043,8625.957,15.7621384,104.371,19.53125,0.9765625,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:56,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.128,1,3.328,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1118.47559,1298.0769,1.5625,0,0,0,0.78125,0,3.08893919,4.66346169,1.26202106,33.20149,100.0008,1.88433206,0.516896248,0.201475829,0.168157369,0.139902845,0.3281938,2.103713,2.80135679,49.875,41.25,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,8.144028,25.39721,8.108654,23.8186836,48,1800.00012,9501.996,0,4,1,0,0,57,1105,10240,1614.043,8625.957,15.7621384,104.185005,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:57,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.128,1,3.328,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1118.47559,1298.0769,2.29603648,0.7692337,0,0.757575035,0,0,4.615384,4.615384,1.631707,33.6309776,100.0008,1.90704143,0.633781731,0.151161373,0.1497907,0.11099346,0.296110928,2.18718266,2.67490721,49.5,42.5,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,8.11097,25.3890915,8.10606,23.8212776,47,1800.00012,9501.996,0,4,1,0,0,57,1106,10240,1614.043,8625.957,15.7621384,104.351006,6.8359375,3.90625,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:58,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.12,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1077.41418,1288.168,2.38095522,0.806450844,0.806450844,0.806450844,0,0,3.21300626,5.555558,1.69610977,35.8539772,100.0008,2.02842879,0.823017,0.380337059,0.304138422,0.247497141,0.385362118,2.41852736,2.92618585,49.375,41.75,3775.03027,3020.02417,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,9.513494,25.38417,8.104492,23.8228455,47,1800.00012,9501.996,0,4,1,0,0,57,1106,10240,1614.043,8625.957,15.7621384,104.247,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:44:59,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.144,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1135.408,1283.27,0,0,0,0,0,0,2.34375,3.90625,0.78125,33.3236923,100.0008,1.86610413,0.507513642,0.110674188,0.257269055,0.0997540951,0.191843763,2.238905,2.71475029,49.125,41.25,3775.03027,3775.03027,3775.03027,3880.031,3880.031,3880.031,4850.039,3880.031,7.986814,25.3742371,8.101318,23.82602,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1614.043,8625.957,15.7621384,103.869,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:00,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.248,1,3.328,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1128.76257,1301.83215,5.46875,0.78125,2.34375,0.78125,1.5625,0.78125,3.10096145,7.8125,2.82902718,36.91218,100.0008,2.284255,1.18368876,0.497027874,0.4011544,0.2984086,0.6958614,2.627477,3.48338652,50.25,41.25,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,11.47126,25.3800888,8.103188,23.82415,47,1800.00012,9501.996,0,4,1,0,0,57,1103,10240,1614.043,8625.957,15.7621384,104.423004,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:01,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.2,1,3.344,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1072.27954,1286.94,2.34375,3.858173,0,0.78125,0,2.34375,3.125,7.03125,2.435398,36.9424629,100.0008,2.32659912,1.49256957,0.358043551,0.238261163,0.1939393,0.7084087,2.74866366,3.13333678,50.125,40.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,11.1998224,25.3703537,8.100079,23.82726,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1614.043,8625.957,15.7621384,104.263008,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:02,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.2,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1077.41418,1282.05127,7.03125,2.38095522,0,0,0,0,3.90625,10.1810513,2.937436,37.2474365,100.0008,2.31498671,1.48983335,0.337910473,0.22602208,0.247234419,1.22889769,2.606844,3.19484019,50,41.5,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,3775.03027,11.6465693,25.37297,8.100914,23.8264236,47,1800.00012,9501.996,0,4,1,0,0,57,1105,10240,1614.043,8625.957,15.7621384,104.477005,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:03,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.264,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1127.81958,1295.58545,3.08893919,2.30768919,1.5625,1.5625,0,0.78125,4.6875,7.0192337,2.62620449,40.24657,100.0008,2.717932,1.83674848,0.5158569,0.21276851,0.1884224,1.53394592,3.44820452,3.76155162,50.375,42.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,14.21543,25.3643723,8.098167,23.82917,47,1800.00012,9501.996,0,8,1,0,0,57,1104,10240,1623.793,8616.207,15.8573532,105.572006,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:04,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.28000009,1,3.328,3.31200027,1,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1075.69727,1283.27,2.34375,1.5504837,0.78125,1.5625,0,1.53846145,3.125,7.03125,2.24158764,41.47486,100.0008,2.8664794,2.27715421,0.479291618,0.2621701,0.284137666,1.71439874,3.45792842,3.7593,50.75,43.25,4825.03857,4825.03857,3860.031,3860.031,3860.031,3860.031,4825.03857,4825.03857,15.1008606,25.349144,8.0933075,23.83403,47,1800.00012,9501.996,0,4,1,0,0,57,1104,10240,1623.793,8616.207,15.8573532,104.127007,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:05,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.136,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1079.13672,1298.0769,4.699898,0.793647766,0,1.5625,0,0,3.955853,6.262398,2.15928555,40.1027,100.0008,2.60557437,2.025157,0.5367034,0.8897741,0.386438936,1.564196,2.863532,3.21838355,51,42.25,3775.03027,3775.03027,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,14.08976,25.3474274,8.092758,23.83458,47,1800.00012,9501.996,0,5,1,0,0,57,1104,10240,1623.793,8616.207,15.8573532,103.632,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:06,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.176,1.008,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1146.98389,1301.83215,1.5625,0,0,0.78125,0,0,1.5625,3.8942337,0.975060463,33.84877,100.0008,1.901272,0.5925329,0.216843963,0.1414488,0.166970968,0.352048576,2.12667084,2.76278615,50.5,42,3775.03027,3775.03027,3775.03027,3880.031,3880.031,3880.031,4850.039,3880.031,8.260574,25.3405762,8.090572,23.8367653,47,1800.00012,9501.996,0,4,1,0,0,57,1105,10240,1623.793,8616.207,15.8573532,103.329,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:07,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.15200007,1.008,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.5200001,40,34,40,38,-1,2335.64014,1125.93823,1286.94,1.5625,0,0,0,0,0,3.1129837,3.90625,1.07271671,33.2998047,100.0008,1.90920484,0.5111237,0.161409661,0.18744576,0.145058513,0.151545584,2.2225008,2.8190527,50,40.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,8.107342,25.3538132,8.094799,23.8325386,46,1800.00012,9501.996,0,4,1,0,0,53,1086,10240,1619.418,8620.582,15.8146286,103.587006,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:07,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.136,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1070.57886,1296.83,2.3317337,0,0,0,0,0,3.90625,4.6875,1.36568546,33.9684334,100.0008,1.966758,0.5520996,0.2994169,0.304654747,0.2942606,0.483347416,2.326512,2.80906558,49.75,42,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,9.036115,25.34343,8.091484,23.8358536,46,1800.00012,9501.996,0,4,1,0,0,48,1013,10240,1619.418,8620.582,15.8146286,103.494,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:08,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.20800006,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2343.75,1096.66943,1301.83215,2.34375,0,0,0,0,0,0,2.34375,0.5859375,36.15593,100.0008,2.185815,1.24483037,0.241678014,0.183019012,0.169759855,0.7335529,2.49616647,3.03587151,49.5,41.75,3880.031,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,4850.039,10.2906933,25.3400269,8.090397,23.83694,46,1800.00012,9501.996,0,4,1,0,0,45,897,10240,1619.418,8620.582,15.8146286,104.072006,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:09,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.136,1,3.328,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.51200008,40,34,40,38,-1,2335.64014,1126.87817,1288.168,0.78125,0,0,0,0,0,3.174603,2.34375,0.7874489,34.9755,100.0008,1.97693884,0.613815546,0.158056036,0.238161176,0.142471969,0.273637861,2.23228145,2.857829,49.25,41.5,3775.03027,3880.031,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,8.493192,25.3469,8.09259,23.8347473,46,1800.00012,9501.996,0,4,1,0,0,40,755,10240,1619.418,8620.582,15.8146286,103.201004,19.53125,7.8125,22,32.049263,37,96.7100449,86.71449
03/23/2023 19:45:10,100,57.64706,61.56863,57.64706,57.64706,57.64706,49.80392,1.176,1,3.344,3.31200027,1.008,0.144000009,0.752000034,3.328,1.83200014,0.776,0.9760001,0.60800004,1.5200001,40,34,40,38,-1,2343.75,1112.94312,1295.58545,3.90625,0.78125,0,0,0,0.78125,3.125,7.03125,1.953125,38.7058372,100.0008,2.53452134,1.48685837,0.6351567,0.2225224,0.1451067,1.01484621,2.95759678,3.562801,49.375,41.25,3775.03027,3775.03027,3880.031,3880.031,3880.031,3880.031,4850.039,3880.031,12.55941,25.3412628,8.09079,23.8365479,46,1800.00012,9501.996,0,5,1,0,0,36,580,10240,1623.418,8616.582,15.8536911,102.718,19.53125,4.8828125,22,32.049263,37,96.7100449,86.71449
